ID,system,Donor,Aux,Bridge,Anchor,VIP_eV,VEA_eV,I_AIP_electronic_eV,A_AEA_electronic_eV,AIP_Gibbs_eV,AEA_Gibbs_eV,chi_eV,mu_eV,eta_eV,softness_eV_inv,omega_eV,I_minus_A_eV,lambda_h_eV,lambda_e_eV,lambda_total_eV,CT_percent,Anchor_electron_percent,Donor_to_Anchor_net_e,off_diagonal_fraction,optical_value,PCC_nm,PCB_nm,dominated_by_count,pareto_front,epsilon_dominated_by_count,epsilon_pareto_front,z_optical,z_CT,z_reorg,core_compromise_score,distance_to_ideal,z_anchor,z_TDM,mechanistic_support_score,sigma_ev,source,optical_metric
D03,D03_TPA_NONE_TT_CAA,TPA,NONE,TT,CAA,5.05277728,3.18736328,4.99420286,3.32592257,5.04874618,3.45263511,4.160062715,-4.160062715,0.8341401449999999,0.5994196574725462,10.373629597178285,1.6682802899999998,0.11402333,0.27610795,0.3901312799999999,68.089,36.08,0.13624,0.252109328320968,0.4325801670383127,522.1790898334929,65.26004782765928,3,False,5,False,0.43810277113656937,0.08264669163545477,0.8737763915976654,0.46484195145656315,1.0831426441101306,0.577498663816141,0.18484559653751306,0.38117213017682705,0.4,CIEFL10,PCF_sigma_0.40
D04,D04_TPA_NONE_TT_RAA,TPA,NONE,TT,RAA,5.01761962,3.18246577,4.94952476,3.30351943,5.02431036,3.37524593,4.126522095,-4.126522095,0.823002665,0.6075314470579509,10.345157631125772,1.64600533,0.13825833,0.24401539,0.38227372,67.427,50.18,0.13417,0.1668983551300852,0.4873250560903794,526.7492749489662,65.75817289959059,2,False,3,False,0.6389758983847795,0.0,0.8998326839013037,0.5129361940953611,1.0678819659313914,0.9543025120256547,0.0,0.4771512560128274,0.4,CIEFL10,PCF_sigma_0.40
D05,D05_TPA_BTD_T_CAA,TPA,BTD,T,CAA,5.04680819,3.38230674,4.99307604,3.53598984,4.96349291,3.63821676,4.2645329400000005,-4.2645329400000005,0.7285431,0.686301194809202,12.48123906213994,1.4570862,0.1088118,0.28619385,0.39500565,74.294,15.55,0.06196,0.5009125244839033,0.450050613200934,533.5058360694112,66.20331690819052,2,False,2,False,0.5022063471209789,0.8573033707865166,0.8576125939917816,0.7390407706330923,0.5370614696897171,0.028861571352218066,0.7245668729528656,0.37671422215254186,0.4,CIEFL10,PCF_sigma_0.40
D06,D06_TPA_BTD_T_RAA,TPA,BTD,T,RAA,5.0340885,3.32617836,4.97840067,3.47259303,5.01108562,3.58295044,4.22549685,-4.22549685,0.75290382,0.6640954484730865,11.85730710554764,1.50580764,0.10890432,0.27493269,0.38383701,74.75,22.03,0.065,0.5090548317371103,0.5118779780704814,534.2673864347554,66.40114895364681,1,False,1,False,0.7290669060865883,0.9142322097378279,0.8946486902448308,0.8459826020230823,0.30308374039377156,0.20203099946552647,0.7422297347305292,0.47213036709802786,0.4,CIEFL10,PCF_sigma_0.40
D07,D07_TPA_BTD_TT_CAA,TPA,BTD,TT,CAA,5.03634786,3.37466741,4.98133297,3.50388204,4.99894934,3.61549526,4.2426075050000005,-4.2426075050000005,0.7387254650000001,0.6768414298537819,12.182955166898386,1.4774509300000005,0.10810485,0.25150777,0.35961262,73.75,14.52,0.046,0.3952570232230634,0.5289980433708003,536.5811274378801,66.55414188879175,1,False,1,False,0.7918848442560837,0.7893882646691636,0.9749786892161829,0.8520839327138101,0.2971452289751952,0.001336183858898956,0.49537157771453433,0.24835388078671664,0.4,CIEFL10,PCF_sigma_0.40
D08,D08_TPA_BTD_TT_RAA,TPA,BTD,TT,RAA,5.02517269,3.32108819,4.96767394,3.44502926,4.98621442,3.55758943,4.2063516,-4.2063516,0.76132234,0.656752040141105,11.620172463888656,1.52264468,0.11340182,0.23866535,0.35206717,74.758,21.66,0.05156,0.4121693902561036,0.5857166361827504,538.586340613846,66.71480923491107,0,True,0,True,1.0,0.9152309612983767,1.0,0.9717436537661256,0.08476903870162333,0.19214323890967394,0.5320590659102234,0.36210115240994867,0.4,CIEFL10,PCF_sigma_0.40
D09,D09_PTZ_NONE_T_CAA,PTZ,NONE,T,CAA,5.06368877,3.13684561,4.86635098,3.28042295,4.89366849,3.40177703,4.073386965,-4.073386965,0.7929640149999999,0.6305456370551696,10.462316733648947,1.5859280299999998,0.35212813,0.28186044,0.63398857,70.744,36.98,0.2035,0.4188660044651044,0.3131819781026737,514.6019161904544,64.55849749400424,7,False,7,False,0.0,0.41410736579275864,0.06512627265321569,0.1597445461486581,1.4890463608973261,0.6015499732763228,0.5465858293291957,0.5740679013027592,0.4,CIEFL10,PCF_sigma_0.40
D10,D10_PTZ_NONE_T_RAA,PTZ,NONE,T,RAA,5.03526702,3.14132243,4.83802937,3.26284168,4.87483821,3.3668104,4.050435525,-4.050435525,0.787593845,0.6348449815526428,10.415284506306692,1.57518769,0.35003339,0.24278244,0.5928158299999999,70.257,50.84,0.19543,0.5379915504597523,0.3926455166695016,520.064483306778,65.15340590092018,4,False,4,False,0.2915722320479319,0.3533083645443198,0.20165834474451516,0.2821796471122556,1.247970100719548,0.9719401389631214,0.8050012867246953,0.8884707128439083,0.4,CIEFL10,PCF_sigma_0.40
D11,D11_PTZ_NONE_TT_CAA,PTZ,NONE,TT,CAA,5.04212021,3.19515852,4.84919883,3.33140512,4.83423882,3.45483923,4.090301975,-4.090301975,0.7588968549999999,0.6588510634953153,11.022953999914062,1.51779371,0.34786791,0.26582531,0.61369322,68.96,36.43,0.14881,0.3718822119043091,0.3759502023815523,516.6660324941358,64.82482471811389,7,False,7,False,0.23031281496842113,0.19138576779026076,0.1324272632921225,0.18470861535026814,1.4138450384723138,0.586851950828434,0.4446653038583727,0.5157586273434034,0.4,CIEFL10,PCF_sigma_0.40
D12,D12_PTZ_NONE_TT_RAA,PTZ,NONE,TT,RAA,5.00510783,3.18605768,4.8186799,3.30676303,4.81151732,3.43462117,4.062721465,-4.062721465,0.7559584350000002,0.661412025913832,10.917072247610903,1.5119168700000003,0.34261367,0.23805473,0.5806684,67.638,50.4,0.13778,0.3351928448249243,0.4543964364214417,524.0610064016702,65.50921954229636,3,False,4,False,0.5181522941470295,0.026342072409487986,0.24194018628539893,0.26214485094730544,1.3247043642883636,0.9601817210048103,0.365076165389311,0.6626289431970607,0.4,CIEFL10,PCF_sigma_0.40
D13,D13_PTZ_BTD_T_CAA,PTZ,BTD,T,CAA,5.01843596,3.38197938,4.81683714,3.53898963,4.83217076,3.64099233,4.177913385,-4.177913385,0.6389237549999998,0.7825659886444513,13.659658226795909,1.2778475099999995,0.36423747,0.28939064,0.65362811,75.109,15.4,0.06707,0.6278829540982833,0.4166536936925205,530.198162443312,66.43546020134981,2,False,2,False,0.3796644299069094,0.9590511860174777,0.0,0.4462385386414624,1.1774943842283474,0.024853019775521103,1.0,0.5124265098877605,0.4,CIEFL10,PCF_sigma_0.40
D14,D14_PTZ_BTD_T_RAA,PTZ,BTD,T,RAA,5.01143583,3.33864008,4.80743969,3.47363958,4.82555839,3.5926649,4.140539635,-4.140539635,0.6669000549999999,0.74973753001115,12.853551548294543,1.33380011,0.36350004,0.25966248,0.6231625199999999,75.437,21.83,0.0697,0.6146302906601093,0.5011990187386991,534.1085375692047,66.55046422258812,0,True,0,True,0.6898830481251373,1.0,0.10102631328845191,0.5969697871378631,0.9509606791239628,0.19668626402993045,0.9712513965372447,0.5839688302835876,0.4,CIEFL10,PCF_sigma_0.40
D15,D15_PTZ_BTD_TT_CAA,PTZ,BTD,TT,CAA,5.01602639,3.37544076,4.81053553,3.50912976,4.86109646,3.59944054,4.159832645,-4.159832645,0.6507028850000001,0.7683998511855376,13.296550571162516,1.30140577,0.37032084,0.25269772,0.62301856,74.688,14.47,0.05022,0.5715069108060646,0.4987462528387696,533.474844320012,66.6757391633309,3,False,4,False,0.6808832169946365,0.906491885143571,0.1015036960688609,0.5629595994023561,0.9580578776449851,0.0,0.8777051480279325,0.43885257401396627,0.4,CIEFL10,PCF_sigma_0.40
D16,D16_PTZ_BTD_TT_RAA,PTZ,BTD,TT,RAA,5.00446101,3.32119105,4.80024282,3.44621948,4.80610225,3.56191604,4.1232311500000005,-4.1232311500000005,0.6770116700000002,0.738539706413037,12.555939483532333,1.3540233400000004,0.37124875,0.24034103,0.6115897800000001,75.203,21.35,0.05454,0.5720088908396997,0.5650822912227192,536.9021612069289,66.77926671873621,0,True,0,True,0.9242872627452458,0.9707865168539332,0.13940243719892864,0.6781587389327025,0.864415415919497,0.18385889898450028,0.8787940781890673,0.5313264885867838,0.4,CIEFL10,PCF_sigma_0.40
D01,D01_TPA_NONE_T_CAA,TPA,NONE,T,CAA,5.0901562,3.12777197,5.02117669,3.28423364,5.08148148,3.39244352,4.152705165,-4.152705165,0.8684715249999999,0.5757241148464828,9.928339439463882,1.7369430499999998,0.11174655,0.29789665,0.4096432,70.577,37.98,0.18657,0.2489111733662811,0.2649465694188792,552.2437696536143,65.01197449541927,4,False,4,False,0.14689868520991964,0.39325842696629154,0.8090733169885994,0.4497434763882702,1.0641288399576991,0.6282736504543024,0.17790793536218272,0.40309079290824257,0.4,LEDB2,PCF_sigma_0.40
D02,D02_TPA_NONE_T_RAA,TPA,NONE,T,RAA,5.04126849,3.12996821,4.98357328,3.25670415,5.01696328,3.38204877,4.120138715,-4.120138715,0.8634345649999999,0.5790826777938871,9.830242915305256,1.72686913,0.12017637,0.25915117,0.37932754,69.983,51.89,0.19012,0.269464825092078,0.3279017434250715,557.5729172332539,64.99390204028434,2,False,3,False,0.36625933283710627,0.31910112359550563,0.9096024505030391,0.5316543023118837,0.9345706126666021,1.0,0.22249435272146376,0.6112471763607319,0.4,LEDB2,PCF_sigma_0.40
D03,D03_TPA_NONE_TT_CAA,TPA,NONE,TT,CAA,5.05277728,3.18736328,4.99420286,3.32592257,5.04874618,3.45263511,4.160062715,-4.160062715,0.8341401449999999,0.5994196574725462,10.373629597178285,1.6682802899999998,0.11402333,0.27610795,0.3901312799999999,68.089,36.08,0.13624,0.252109328320968,0.3274019971678761,557.114426978451,64.99735366806533,4,False,5,False,0.36451801984165866,0.08264669163545477,0.8737763915976654,0.4403137010249263,1.1230791774365017,0.577498663816141,0.18484559653751306,0.38117213017682705,0.4,LEDB2,PCF_sigma_0.40
D04,D04_TPA_NONE_TT_RAA,TPA,NONE,TT,RAA,5.01761962,3.18246577,4.94952476,3.30351943,5.02431036,3.37524593,4.126522095,-4.126522095,0.823002665,0.6075314470579509,10.345157631125772,1.64600533,0.13825833,0.24401539,0.38227372,67.427,50.18,0.13417,0.1668983551300852,0.3832001922075508,561.9830251825672,64.98738886442929,2,False,3,False,0.5589409309613577,0.0,0.8998326839013037,0.4862578716208871,1.0975274910432313,0.9543025120256547,0.0,0.4771512560128274,0.4,LEDB2,PCF_sigma_0.40
D05,D05_TPA_BTD_T_CAA,TPA,BTD,T,CAA,5.04680819,3.38230674,4.99307604,3.53598984,4.96349291,3.63821676,4.2645329400000005,-4.2645329400000005,0.7285431,0.686301194809202,12.48123906213994,1.4570862,0.1088118,0.28619385,0.39500565,74.294,15.55,0.06196,0.5009125244839033,0.3746572955546341,569.0367619469331,64.96626326949348,2,False,2,False,0.5291741108075192,0.8573033707865166,0.8576125939917816,0.7480300251952725,0.5121655194490642,0.028861571352218066,0.7245668729528656,0.37671422215254186,0.4,LEDB2,PCF_sigma_0.40
D06,D06_TPA_BTD_T_RAA,TPA,BTD,T,RAA,5.0340885,3.32617836,4.97840067,3.47259303,5.01108562,3.58295044,4.22549685,-4.22549685,0.75290382,0.6640954484730865,11.85730710554764,1.50580764,0.10890432,0.27493269,0.38383701,74.75,22.03,0.065,0.5090548317371103,0.429216598188104,570.0051732316764,65.05223971628057,1,False,1,False,0.7192802323248455,0.9142322097378279,0.8946486902448308,0.8427203774358348,0.3118631114402251,0.20203099946552647,0.7422297347305292,0.47213036709802786,0.4,LEDB2,PCF_sigma_0.40
D07,D07_TPA_BTD_TT_CAA,TPA,BTD,TT,CAA,5.03634786,3.37466741,4.98133297,3.50388204,4.99894934,3.61549526,4.2426075050000005,-4.2426075050000005,0.7387254650000001,0.6768414298537819,12.182955166898386,1.4774509300000005,0.10810485,0.25150777,0.35961262,73.75,14.52,0.046,0.3952570232230634,0.4523782459722447,572.4536346091766,65.00544023567436,1,False,1,False,0.7999845451672204,0.7893882646691636,0.9749786892161829,0.8547838330175223,0.29152967468916496,0.001336183858898956,0.49537157771453433,0.24835388078671664,0.4,LEDB2,PCF_sigma_0.40
D08,D08_TPA_BTD_TT_RAA,TPA,BTD,TT,RAA,5.02517269,3.32108819,4.96767394,3.44502926,4.98621442,3.55758943,4.2063516,-4.2063516,0.76132234,0.656752040141105,11.620172463888656,1.52264468,0.11340182,0.23866535,0.35206717,74.758,21.66,0.05156,0.4121693902561036,0.5097814671020712,574.603716664913,65.02260050797928,0,True,0,True,1.0,0.9152309612983767,1.0,0.9717436537661256,0.08476903870162333,0.19214323890967394,0.5320590659102234,0.36210115240994867,0.4,LEDB2,PCF_sigma_0.40
D09,D09_PTZ_NONE_T_CAA,PTZ,NONE,T,CAA,5.06368877,3.13684561,4.86635098,3.28042295,4.89366849,3.40177703,4.073386965,-4.073386965,0.7929640149999999,0.6305456370551696,10.462316733648947,1.5859280299999998,0.35212813,0.28186044,0.63398857,70.744,36.98,0.2035,0.4188660044651044,0.2227875386688022,549.4842876958476,65.11822659821968,7,False,7,False,0.0,0.41410736579275864,0.06512627265321569,0.1597445461486581,1.4890463608973261,0.6015499732763228,0.5465858293291957,0.5740679013027592,0.4,LEDB2,PCF_sigma_0.40
D10,D10_PTZ_NONE_T_RAA,PTZ,NONE,T,RAA,5.03526702,3.14132243,4.83802937,3.26284168,4.87483821,3.3668104,4.050435525,-4.050435525,0.787593845,0.6348449815526428,10.415284506306692,1.57518769,0.35003339,0.24278244,0.5928158299999999,70.257,50.84,0.19543,0.5379915504597523,0.292137616064566,555.080760746647,65.0889854300936,4,False,4,False,0.24164301236041272,0.3533083645443198,0.20165834474451516,0.26553657388308255,1.2769748590266758,0.9719401389631214,0.8050012867246953,0.8884707128439083,0.4,LEDB2,PCF_sigma_0.40
D11,D11_PTZ_NONE_TT_CAA,PTZ,NONE,TT,CAA,5.04212021,3.19515852,4.84919883,3.33140512,4.83423882,3.45483923,4.090301975,-4.090301975,0.7588968549999999,0.6588510634953153,11.022953999914062,1.51779371,0.34786791,0.26582531,0.61369322,68.96,36.43,0.14881,0.3718822119043091,0.2718962937360751,551.6265520290102,65.05663871207206,7,False,7,False,0.1711142648047049,0.19138576779026076,0.1324272632921225,0.16497576529569605,1.4469246670166305,0.586851950828434,0.4446653038583727,0.5157586273434034,0.4,LEDB2,PCF_sigma_0.40
D12,D12_PTZ_NONE_TT_RAA,PTZ,NONE,TT,RAA,5.00510783,3.18605768,4.8186799,3.30676303,4.81151732,3.43462117,4.062721465,-4.062721465,0.7559584350000002,0.661412025913832,10.917072247610903,1.5119168700000003,0.34261367,0.23805473,0.5806684,67.638,50.4,0.13778,0.3351928448249243,0.3493807461704968,559.1688321128458,65.01382053967774,4,False,4,False,0.4411006469467165,0.026342072409487986,0.24194018628539893,0.23646096854720114,1.3546338722962177,0.9601817210048103,0.365076165389311,0.6626289431970607,0.4,LEDB2,PCF_sigma_0.40
D13,D13_PTZ_BTD_T_CAA,PTZ,BTD,T,CAA,5.01843596,3.38197938,4.81683714,3.53898963,4.83217076,3.64099233,4.177913385,-4.177913385,0.6389237549999998,0.7825659886444513,13.659658226795909,1.2778475099999995,0.36423747,0.28939064,0.65362811,75.109,15.4,0.06707,0.6278829540982833,0.3379026632034525,566.1947821721033,65.2998258431127,2,False,2,False,0.40110648041607116,0.9590511860174777,0.0,0.45338588881118297,1.166340539107769,0.024853019775521103,1.0,0.5124265098877605,0.4,LEDB2,PCF_sigma_0.40
D14,D14_PTZ_BTD_T_RAA,PTZ,BTD,T,RAA,5.01143583,3.33864008,4.80743969,3.47363958,4.82555839,3.5926649,4.140539635,-4.140539635,0.6669000549999999,0.74973753001115,12.853551548294543,1.33380011,0.36350004,0.25966248,0.6231625199999999,75.437,21.83,0.0697,0.6146302906601093,0.4200077245520599,570.057278152254,65.17618672824838,0,True,0,True,0.6871928857864839,1.0,0.10102631328845191,0.5960730663583119,0.9518413628868733,0.19668626402993045,0.9712513965372447,0.5839688302835876,0.4,LEDB2,PCF_sigma_0.40
D15,D15_PTZ_BTD_TT_CAA,PTZ,BTD,TT,CAA,5.01602639,3.37544076,4.81053553,3.50912976,4.86109646,3.59944054,4.159832645,-4.159832645,0.6507028850000001,0.7683998511855376,13.296550571162516,1.30140577,0.37032084,0.25269772,0.62301856,74.688,14.47,0.05022,0.5715069108060646,0.4159345188192675,569.6124318162,65.2621218685348,3,False,4,False,0.6730002310671716,0.906491885143571,0.1015036960688609,0.5603319374265344,0.9607123526862993,0.0,0.8777051480279325,0.43885257401396627,0.4,LEDB2,PCF_sigma_0.40
D16,D16_PTZ_BTD_TT_RAA,PTZ,BTD,TT,RAA,5.00446101,3.32119105,4.80024282,3.44621948,4.80610225,3.56191604,4.1232311500000005,-4.1232311500000005,0.6770116700000002,0.738539706413037,12.555939483532333,1.3540233400000004,0.37124875,0.24034103,0.6115897800000001,75.203,21.35,0.05454,0.5720088908396997,0.4851172066187258,573.0446072822176,65.15914695626404,0,True,0,True,0.9140599920772183,0.9707865168539332,0.13940243719892864,0.6747496487100267,0.8653711791239856,0.18385889898450028,0.8787940781890673,0.5313264885867838,0.4,LEDB2,PCF_sigma_0.40
D01,D01_TPA_NONE_T_CAA,TPA,NONE,T,CAA,5.0901562,3.12777197,5.02117669,3.28423364,5.08148148,3.39244352,4.152705165,-4.152705165,0.8684715249999999,0.5757241148464828,9.928339439463882,1.7369430499999998,0.11174655,0.29789665,0.4096432,70.577,37.98,0.18657,0.2489111733662811,0.3156201546399041,532.9840183690461,65.101642130406,4,False,4,False,0.16644327178383608,0.39325842696629154,0.8090733169885994,0.4562583385795757,1.0485252280644421,0.6282736504543024,0.17790793536218272,0.40309079290824257,0.4,LEDB3,PCF_sigma_0.40
D02,D02_TPA_NONE_T_RAA,TPA,NONE,T,RAA,5.04126849,3.12996821,4.98357328,3.25670415,5.01696328,3.38204877,4.120138715,-4.120138715,0.8634345649999999,0.5790826777938871,9.830242915305256,1.72686913,0.12017637,0.25915117,0.37932754,69.983,51.89,0.19012,0.269464825092078,0.3813211294545157,538.3219352530975,65.73294189857643,2,False,3,False,0.40015499577779357,0.31910112359550563,0.9096024505030391,0.5429528566254461,0.9119259980581194,1.0,0.22249435272146376,0.6112471763607319,0.4,LEDB3,PCF_sigma_0.40
D03,D03_TPA_NONE_TT_CAA,TPA,NONE,TT,CAA,5.05277728,3.18736328,4.99420286,3.32592257,5.04874618,3.45263511,4.160062715,-4.160062715,0.8341401449999999,0.5994196574725462,10.373629597178285,1.6682802899999998,0.11402333,0.27610795,0.3901312799999999,68.089,36.08,0.13624,0.252109328320968,0.3815441214450752,537.8526925433646,65.69053180236745,3,False,5,False,0.4009482236210267,0.08264669163545477,0.8737763915976654,0.45245710228471564,1.102874663082023,0.577498663816141,0.18484559653751306,0.38117213017682705,0.4,LEDB3,PCF_sigma_0.40
D04,D04_TPA_NONE_TT_RAA,TPA,NONE,TT,RAA,5.01761962,3.18246577,4.94952476,3.30351943,5.02431036,3.37524593,4.126522095,-4.126522095,0.823002665,0.6075314470579509,10.345157631125772,1.64600533,0.13825833,0.24401539,0.38227372,67.427,50.18,0.13417,0.1668983551300852,0.4369413087485679,542.7497388191332,66.24137707169841,2,False,3,False,0.5980072807453376,0.0,0.8998326839013037,0.49927998821554703,1.082419344592554,0.9543025120256547,0.0,0.4771512560128274,0.4,LEDB3,PCF_sigma_0.40
D05,D05_TPA_BTD_T_CAA,TPA,BTD,T,CAA,5.04680819,3.38230674,4.99307604,3.53598984,4.96349291,3.63821676,4.2645329400000005,-4.2645329400000005,0.7285431,0.686301194809202,12.48123906213994,1.4570862,0.1088118,0.28619385,0.39500565,74.294,15.55,0.06196,0.5009125244839033,0.414005267335034,549.9701789922766,66.86465673880396,2,False,2,False,0.5164191186902187,0.8573033707865166,0.8576125939917816,0.7437783611561724,0.5239150409627351,0.028861571352218066,0.7245668729528656,0.37671422215254186,0.4,LEDB3,PCF_sigma_0.40
D06,D06_TPA_BTD_T_RAA,TPA,BTD,T,RAA,5.0340885,3.32617836,4.97840067,3.47259303,5.01108562,3.58295044,4.22549685,-4.22549685,0.75290382,0.6640954484730865,11.85730710554764,1.50580764,0.10890432,0.27493269,0.38383701,74.75,22.03,0.065,0.5090548317371103,0.4724054038061728,550.8791281254167,67.08342011899836,1,False,1,False,0.7241602764837681,0.9142322097378279,0.8946486902448308,0.8443470588221422,0.3074777477852613,0.20203099946552647,0.7422297347305292,0.47213036709802786,0.4,LEDB3,PCF_sigma_0.40
D07,D07_TPA_BTD_TT_CAA,TPA,BTD,TT,CAA,5.03634786,3.37466741,4.98133297,3.50388204,4.99894934,3.61549526,4.2426075050000005,-4.2426075050000005,0.7387254650000001,0.6768414298537819,12.182955166898386,1.4774509300000005,0.10810485,0.25150777,0.35961262,73.75,14.52,0.046,0.3952570232230634,0.4925699473237116,553.4071880786786,67.26313184457716,1,False,1,False,0.7958896570954406,0.7893882646691636,0.9749786892161829,0.8534188703269291,0.2943542103198517,0.001336183858898956,0.49537157771453433,0.24835388078671664,0.4,LEDB3,PCF_sigma_0.40
D08,D08_TPA_BTD_TT_RAA,TPA,BTD,TT,RAA,5.02517269,3.32108819,4.96767394,3.44502926,4.98621442,3.55758943,4.2063516,-4.2063516,0.76132234,0.656752040141105,11.620172463888656,1.52264468,0.11340182,0.23866535,0.35206717,74.758,21.66,0.05156,0.4121693902561036,0.5499493901235983,555.5863094644225,67.49492235198862,0,True,0,True,1.0,0.9152309612983767,1.0,0.9717436537661256,0.08476903870162333,0.19214323890967394,0.5320590659102234,0.36210115240994867,0.4,LEDB3,PCF_sigma_0.40
D09,D09_PTZ_NONE_T_CAA,PTZ,NONE,T,CAA,5.06368877,3.13684561,4.86635098,3.28042295,4.89366849,3.40177703,4.073386965,-4.073386965,0.7929640149999999,0.6305456370551696,10.462316733648947,1.5859280299999998,0.35212813,0.28186044,0.63398857,70.744,36.98,0.2035,0.4188660044651044,0.2688296683919224,530.1666426610071,64.85142235674445,7,False,7,False,0.0,0.41410736579275864,0.06512627265321569,0.1597445461486581,1.4890463608973261,0.6015499732763228,0.5465858293291957,0.5740679013027592,0.4,LEDB3,PCF_sigma_0.40
D10,D10_PTZ_NONE_T_RAA,PTZ,NONE,T,RAA,5.03526702,3.14132243,4.83802937,3.26284168,4.87483821,3.3668104,4.050435525,-4.050435525,0.787593845,0.6348449815526428,10.415284506306692,1.57518769,0.35003339,0.24278244,0.5928158299999999,70.257,50.84,0.19543,0.5379915504597523,0.3436498734597734,535.7669357961294,65.52561969675446,4,False,4,False,0.2661506798845853,0.3533083645443198,0.20165834474451516,0.27370579639114007,1.2625744708801403,0.9719401389631214,0.8050012867246953,0.8884707128439083,0.4,LEDB3,PCF_sigma_0.40
D11,D11_PTZ_NONE_TT_CAA,PTZ,NONE,TT,CAA,5.04212021,3.19515852,4.84919883,3.33140512,4.83423882,3.45483923,4.090301975,-4.090301975,0.7588968549999999,0.6588510634953153,11.022953999914062,1.51779371,0.34786791,0.26582531,0.61369322,68.96,36.43,0.14881,0.3718822119043091,0.3249032168897856,532.3128869464408,65.09427968637668,7,False,7,False,0.19946501139249287,0.19138576779026076,0.1324272632921225,0.17442601415829206,1.4308723555914287,0.586851950828434,0.4446653038583727,0.5157586273434034,0.4,LEDB3,PCF_sigma_0.40
D12,D12_PTZ_NONE_TT_RAA,PTZ,NONE,TT,RAA,5.00510783,3.18605768,4.8186799,3.30676303,4.81151732,3.43462117,4.062721465,-4.062721465,0.7559584350000002,0.661412025913832,10.917072247610903,1.5119168700000003,0.34261367,0.23805473,0.5806684,67.638,50.4,0.13778,0.3351928448249243,0.4034418497361389,539.9027324888885,65.94732019330702,4,False,4,False,0.47884289481725356,0.026342072409487986,0.24194018628539893,0.24904171783738016,1.3395033293767233,0.9601817210048103,0.365076165389311,0.6626289431970607,0.4,LEDB3,PCF_sigma_0.40
D13,D13_PTZ_BTD_T_CAA,PTZ,BTD,T,CAA,5.01843596,3.38197938,4.81683714,3.53898963,4.83217076,3.64099233,4.177913385,-4.177913385,0.6389237549999998,0.7825659886444513,13.659658226795909,1.2778475099999995,0.36423747,0.28939064,0.65362811,75.109,15.4,0.06707,0.6278829540982833,0.3784117069239145,546.8631024493001,66.93221148642594,2,False,2,False,0.3898055883698773,0.9590511860174777,0.0,0.44961892479578497,1.1721834435578788,0.024853019775521103,1.0,0.5124265098877605,0.4,LEDB3,PCF_sigma_0.40
D14,D14_PTZ_BTD_T_RAA,PTZ,BTD,T,RAA,5.01143583,3.33864008,4.80743969,3.47363958,4.82555839,3.5926649,4.140539635,-4.140539635,0.6669000549999999,0.74973753001115,12.853551548294543,1.33380011,0.36350004,0.25966248,0.6231625199999999,75.437,21.83,0.0697,0.6146302906601093,0.4623066036657327,550.8569665526785,67.2111479153758,0,True,0,True,0.6882367913642173,1.0,0.10102631328845191,0.596421034884223,0.9514988111703719,0.19668626402993045,0.9712513965372447,0.5839688302835876,0.4,LEDB3,PCF_sigma_0.40
D15,D15_PTZ_BTD_TT_CAA,PTZ,BTD,TT,CAA,5.01602639,3.37544076,4.81053553,3.50912976,4.86109646,3.59944054,4.159832645,-4.159832645,0.6507028850000001,0.7683998511855376,13.296550571162516,1.30140577,0.37032084,0.25269772,0.62301856,74.688,14.47,0.05022,0.5715069108060646,0.4588279104742156,550.3425244814126,67.26490387964532,3,False,4,False,0.6758623724864218,0.906491885143571,0.1015036960688609,0.5612859845662846,0.9597419326527585,0.0,0.8777051480279325,0.43885257401396627,0.4,LEDB3,PCF_sigma_0.40
D16,D16_PTZ_BTD_TT_RAA,PTZ,BTD,TT,RAA,5.00446101,3.32119105,4.80024282,3.44621948,4.80610225,3.56191604,4.1232311500000005,-4.1232311500000005,0.6770116700000002,0.738539706413037,12.555939483532333,1.3540233400000004,0.37124875,0.24034103,0.6115897800000001,75.203,21.35,0.05454,0.5720088908396997,0.5270652848558623,553.9032821438909,67.49766535147843,0,True,0,True,0.918596585373763,0.9707865168539332,0.13940243719892864,0.6762618464755416,0.8649324300831138,0.18385889898450028,0.8787940781890673,0.5313264885867838,0.4,LEDB3,PCF_sigma_0.40
D01,D01_TPA_NONE_T_CAA,TPA,NONE,T,CAA,5.0901562,3.12777197,5.02117669,3.28423364,5.08148148,3.39244352,4.152705165,-4.152705165,0.8684715249999999,0.5757241148464828,9.928339439463882,1.7369430499999998,0.11174655,0.29789665,0.4096432,70.577,37.98,0.18657,0.2489111733662811,0.3412227653811583,524.1428591309859,64.17803020551615,4,False,4,False,0.17761228438894888,0.39325842696629154,0.8090733169885994,0.45998134278127994,1.039668163175692,0.6282736504543024,0.17790793536218272,0.40309079290824257,0.4,LEDB4,PCF_sigma_0.40
D02,D02_TPA_NONE_T_RAA,TPA,NONE,T,RAA,5.04126849,3.12996821,4.98357328,3.25670415,5.01696328,3.38204877,4.120138715,-4.120138715,0.8634345649999999,0.5790826777938871,9.830242915305256,1.72686913,0.12017637,0.25915117,0.37932754,69.983,51.89,0.19012,0.269464825092078,0.4077649292461452,529.3132107043535,65.09871816563138,2,False,3,False,0.4193267218661853,0.31910112359550563,0.9096024505030391,0.5493434319882433,0.899431182905412,1.0,0.22249435272146376,0.6112471763607319,0.4,LEDB4,PCF_sigma_0.40
