system,ID,Donor,Aux,Bridge,Anchor,functional,state,symmetry,energy_eV,wavelength_nm,oscillator_strength,normal_termination,log_file,checkpoint_file,formatted_checkpoint_file
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,7,Singlet-?Sym,4.3028,288.15,0.0912,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,8,Singlet-?Sym,4.3239,286.74,0.0132,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,9,Singlet-?Sym,4.4138,280.9,0.2319,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,10,Singlet-?Sym,4.4449,278.93,0.2417,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,11,Singlet-?Sym,4.5582,272.0,0.0486,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,12,Singlet-?Sym,4.8027,258.15,0.0222,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,13,Singlet-?Sym,4.8131,257.6,0.1723,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,14,Singlet-?Sym,4.9211,251.95,0.0071,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,15,Singlet-?Sym,4.9604,249.95,0.002,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,16,Singlet-?Sym,5.0228,246.84,0.1346,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,17,Singlet-?Sym,5.1231,242.01,0.0465,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,18,Singlet-?Sym,5.1629,240.14,0.006,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,19,Singlet-?Sym,5.2667,235.41,0.0824,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,20,Singlet-?Sym,5.3156,233.25,0.1205,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,21,Singlet-?Sym,5.3434,232.03,0.3651,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,22,Singlet-?Sym,5.3643,231.13,0.0546,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,23,Singlet-?Sym,5.4166,228.89,0.0935,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,24,Singlet-?Sym,5.4904,225.82,0.0203,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,25,Singlet-?Sym,5.5014,225.37,0.02,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,26,Singlet-?Sym,5.5086,225.07,0.0119,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,27,Singlet-?Sym,5.5196,224.63,0.0121,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,28,Singlet-?Sym,5.5414,223.74,0.0213,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,29,Singlet-?Sym,5.5879,221.88,0.0637,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D13_PTZ_BTD_T_CAA,D13,PTZ,BTD,T,CAA,CAMB3LYP,30,Singlet-?Sym,5.6315,220.16,0.084,True,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.log,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.chk,04B_D13_PTZ_BTD_T_CAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,1,Singlet-?Sym,2.5141,493.16,1.5267,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,2,Singlet-?Sym,3.0788,402.7,0.3211,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,3,Singlet-?Sym,3.2951,376.27,0.0001,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,4,Singlet-?Sym,3.3932,365.39,0.0193,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,5,Singlet-?Sym,3.8167,324.85,0.054,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,6,Singlet-?Sym,3.8926,318.51,0.0028,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,7,Singlet-?Sym,4.1244,300.61,0.0127,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,8,Singlet-?Sym,4.2323,292.95,0.0244,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,9,Singlet-?Sym,4.3449,285.35,0.0497,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,10,Singlet-?Sym,4.3571,284.56,0.1632,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,11,Singlet-?Sym,4.4384,279.35,0.1463,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,12,Singlet-?Sym,4.4643,277.72,0.3591,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,13,Singlet-?Sym,4.5046,275.24,0.0226,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,14,Singlet-?Sym,4.6271,267.95,0.0096,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,15,Singlet-?Sym,4.7141,263.01,0.249,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,16,Singlet-?Sym,4.7407,261.53,0.0522,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,17,Singlet-?Sym,4.8202,257.22,0.0062,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,18,Singlet-?Sym,4.8744,254.36,0.0453,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,19,Singlet-?Sym,4.9469,250.63,0.1064,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,20,Singlet-?Sym,5.0452,245.75,0.0478,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,21,Singlet-?Sym,5.1366,241.37,0.0132,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,22,Singlet-?Sym,5.1599,240.29,0.0007,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,23,Singlet-?Sym,5.2003,238.42,0.0408,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,24,Singlet-?Sym,5.2085,238.04,0.0039,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,25,Singlet-?Sym,5.2487,236.22,0.0497,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,26,Singlet-?Sym,5.2674,235.38,0.1225,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,27,Singlet-?Sym,5.3182,233.13,0.1581,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,28,Singlet-?Sym,5.3577,231.41,0.0699,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,29,Singlet-?Sym,5.3814,230.39,0.173,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D14_PTZ_BTD_T_RAA,D14,PTZ,BTD,T,RAA,CAMB3LYP,30,Singlet-?Sym,5.4116,229.11,0.0092,True,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.log,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.chk,04B_D14_PTZ_BTD_T_RAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,1,Singlet-?Sym,2.5162,492.75,1.5064,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,2,Singlet-?Sym,3.0829,402.17,0.3549,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,3,Singlet-?Sym,3.3935,365.36,0.0309,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,4,Singlet-?Sym,3.756,330.09,0.052,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,5,Singlet-?Sym,3.8292,323.78,0.0337,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,6,Singlet-?Sym,3.9535,313.61,0.0167,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,7,Singlet-?Sym,4.1293,300.25,0.013,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,8,Singlet-?Sym,4.2869,289.22,0.0831,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,9,Singlet-?Sym,4.3722,283.57,0.2319,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,10,Singlet-?Sym,4.4041,281.52,0.128,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,11,Singlet-?Sym,4.4905,276.1,0.2499,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,12,Singlet-?Sym,4.6087,269.02,0.0334,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,13,Singlet-?Sym,4.6703,265.47,0.0166,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,14,Singlet-?Sym,4.818,257.34,0.0295,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,15,Singlet-?Sym,4.8853,253.79,0.0772,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,16,Singlet-?Sym,4.9506,250.44,0.1439,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,17,Singlet-?Sym,4.9546,250.24,0.0108,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,18,Singlet-?Sym,5.0572,245.16,0.0332,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
